book1,book2,prop1,prop2,count,pp1,pp2
nouveaudictionna08chau,bub_gb_VmTDhVhdwBYC,0.9594594594594594,0.977961432506887,710,740,726
nouveausystmedem00merc,nouveausystmed00merc,0.9211822660098522,0.9121951219512195,374,406,410
nouveautheatrefr02rich,nouveauthtre02pariuoft,0.9007633587786259,0.9111969111969112,472,524,518
nouveauthtre03pariuoft,nouveautheatrefr03rich,0.916243654822335,0.916243654822335,361,394,394
nouveautraitded00tassgoog,bub_gb_Qc5_VEV1a_MC,0.9490683229813665,0.9443757725587144,764,805,809
nouveautraitdedi01tous,bub_gb_BGRpjY259skC,0.9496314496314496,0.9347037484885127,773,814,827
nouveautraitdedi04tous,bub_gb_yiQXQ68_PFgC,0.965034965034965,0.965034965034965,828,858,858
nouveautraitdedi05tous,bub_gb_IIXlOlqJ6C0C,0.9331210191082803,0.9371002132196162,879,942,938
nouveautraitdedi05tous,bub_gb_d3v3-mMNAw0C,0.9331210191082803,0.9411134903640257,879,942,934
nouveautraitdedi06tous,bub_gb_Qc5_VEV1a_MC,0.9763681592039801,0.9703337453646477,785,804,809
nouveautraitdedi06tous,nouveautraitded00tassgoog,0.9601990049751243,0.9590062111801242,772,804,805
nouveauvoyagea07laba,nouveauvoyageau07laba,0.9577205882352942,0.9684014869888475,521,544,538
nouveauvoyagea07laba,nouveauvoyageaux07laba,0.9503676470588235,0.9538745387453874,517,544,542
nouveauvoyageau02laba,nouveauvoyageaux02laba,0.9105691056910569,0.9032258064516129,448,492,496
nouveauvoyageau04laba,nouveauvoyagea04laba,0.9368421052631579,0.9175257731958762,534,570,582
nouveauvoyageau04laba,nouveauvoyageaux04laba,0.9298245614035088,0.9233449477351916,530,570,574
nouveauvoyageau05laba,nouveauvoyagea05laba,0.9766355140186916,0.9675925925925926,418,428,432
nouveauvoyageau07laba,nouveauvoyageaux07laba,0.9591078066914498,0.9520295202952029,516,538,542
nouveauvoyageau08laba,nouveauvoyagea08laba,0.9551282051282052,0.9470338983050848,447,468,472
nouveauvoyageaut00damp_1,bub_gb_Etm6sjFJLn0C,0.91324200913242,0.9280742459396751,400,438,431
nouveauvoyageaut01pag,cihm_49503,0.9606481481481481,0.9284116331096197,415,432,447
nouveauvoyageaut02pag,cihm_49502,0.9389312977099237,0.9111111111111111,492,524,540
nouveauvoyageaux04laba,nouveauvoyagea04laba,0.9198606271777003,0.9072164948453608,528,574,582
nouveauvoyageaux05laba,nouveauvoyagea05laba,0.9652777777777778,0.9652777777777778,417,432,432
nouveauvoyageaux05laba,nouveauvoyageau05laba,0.9675925925925926,0.9766355140186916,418,432,428
nouveauvoyageaux08laba,nouveauvoyagea08laba,0.948936170212766,0.9449152542372882,446,470,472
nouveauvoyageaux08laba,nouveauvoyageau08laba,0.951063829787234,0.9551282051282052,447,470,468
nouveauvoyageda01clavgoog,b28771497_0002,0.9470338983050848,0.9430379746835443,447,472,474
nouveauvoyagedan00robi_0,cihm_40742,0.9285714285714286,0.9020408163265307,221,238,245
nouveauvoyagedan00robi_0,nouveauvoyagedan00robi,0.9327731092436975,0.9098360655737705,222,238,244
nouveauxsynonym04roubgoog,bub_gb_drXqoe1k8DAC,0.95578231292517,0.9413735343383585,562,588,597
nouveauxsynonym04roubgoog,nouveauxsynonyme03roubuoft,0.9659863945578231,0.9466666666666667,568,588,600
nouveauxsynonym05roubgoog,bub_gb_zwmzmAL9XTIC,0.9514767932489452,0.9435146443514645,451,474,478
nouveauxsynonyme03roubuoft,bub_gb_drXqoe1k8DAC,0.9733333333333334,0.9782244556113903,584,600,597
nouvelabrgchron00pfefgoog,bub_gb_RkoBAAAAYAAJ,0.9373040752351097,0.9115853658536586,598,638,656
nouvelappellarai00novi_0,nouvelappellar00novi,0.9755244755244755,0.9489795918367347,279,286,294
nouvellebibliot01chaugoog,nouvellebiblioth01chau,0.959866220735786,0.9566666666666667,287,299,300
nouvellebiblioth03chau,nouvellebibliot02chaugoog,0.9021739130434783,0.9021739130434783,249,276,276
nouvelleconstru00paltgoog,bub_gb_3otJN2TNQ9EC,0.948936170212766,0.9330543933054394,446,470,478
nouvelleconstru01paltgoog,nouvelleconstru00paltgoog,0.9227467811158798,0.9148936170212766,430,466,470
nouvelledecouver00henn,ned-kbn-all-00003774-001,0.946843853820598,0.9313725490196079,570,602,612
nouvelledescrip01dulagoog,nouvelledescript02dula,0.9435483870967742,0.9140625,351,372,384
nouvelledescript00piga,nouvelledescript13piga,0.9457478005865103,0.9513274336283186,645,682,678
nouvelledescript01dula,nouvelledescrip02dulagoog,0.9269662921348315,0.9428571428571428,330,356,350
nouvelledescript10piga,bub_gb_T1oOVxMtEUYC,0.9317269076305221,0.9392712550607287,464,498,494
nouvellemchani00bart,b24918829,0.9562043795620438,0.9886792452830189,262,274,265
nouvellemchani00bart,nouvellemchaniqu00bart,0.9635036496350365,0.9166666666666666,264,274,288
nouvellemchaniqu00bart,b24918829,0.9097222222222222,0.9886792452830189,262,288,265
nouvellerelation00lecl,bub_gb_cNFWOOPn-MwC,0.9356435643564357,0.9356435643564357,567,606,606
nouvellerelation00lecl,nouvellerelation01lecl,0.9653465346534653,0.9558823529411765,585,606,612
nouvellerelation13gage,nouvellerelation12gage,0.9123134328358209,0.9296577946768061,489,536,526
nouvellerelation13gage,nouvellerelation34gage,0.9123134328358209,0.9296577946768061,489,536,526
nouvellerelation34gage,nouvellerelation12gage,0.9866920152091255,0.9866920152091255,519,526,526
nouvellesdcouve00neugoog,bub_gb_D964el1igYYC,0.9289772727272727,0.9316239316239316,327,352,351
nouvellesdcouve00neugoog,cihm_48432,0.9375,0.9166666666666666,330,352,360
nouvellesdcouve00neugoog,nouvellesdcouver00coxe,0.9403409090909091,0.9403409090909091,331,352,352
nouvellesinstruc00fran,nouvellesinstru00frangoog,0.9004237288135594,0.915948275862069,425,472,464
nouvelleslettre00unkngoog,bub_gb_zNaN8Aa_KAUC,0.9396551724137931,0.923728813559322,218,232,236
nouvellesobserv01moungoog,nouvellesobserv00moungoog,0.9335664335664335,0.9050847457627119,267,286,295
nouvellesobserv01moungoog,nouvellesobserva00moun,0.958041958041958,0.9647887323943662,274,286,284
nouvellesobserva00bibl,bub_gb_IFHt7cOWWsYC,0.9645390070921985,0.951048951048951,272,282,286
nouvellesobserva00lach,gri_c00033125010374979,0.9585635359116023,0.9506849315068493,347,362,365
nouvellesobserva00moun,nouvellesobserv00moungoog,0.9471830985915493,0.911864406779661,269,284,295
nouvelletraducti01boia,bub_gb_B6fHViGt4dIC,0.9133858267716536,0.9243027888446215,464,508,502
noveauxmmoiresd01artgoog,nouveauxmmoire07arti,0.9561904761904761,0.943609022556391,502,525,532
novelasexemplar01sotogoog,novelasexemplar00sotogoog,0.9344262295081968,0.9259927797833934,513,549,554
novelle11mazzgoog,bub_gb_JOLPt-YRA7MC,0.9536082474226805,0.9438775510204082,370,388,392
novelle18mazzgoog,bub_gb_ieMjuPTupXQC,0.9622222222222222,0.9622222222222222,433,450,450
novelle19mazzgoog,bub_gb_Km0qMllUmSYC,0.9357601713062098,0.9357601713062098,437,467,467
novelle20mazzgoog,bub_gb_vrL-12HlBDkC,0.9264069264069265,0.9553571428571429,428,462,448
novelles00saleuoft,bub_gb_ZbY8olyo60QC,0.9449152542372882,0.9653679653679653,446,472,462
noyades00unse_0,noyades00unse,0.9259259259259259,0.9090909090909091,100,108,110
nstitutionesphil00jacguat,bub_gb_T0n4uoNnlYQC,0.9528795811518325,0.9578947368421052,364,382,380
numismataimperat01foyv,bub_gb_9ZBOuKK5qNMC,0.925,0.9319899244332494,370,400,397
numismataimperat01foyv,gri_33125008668408,0.915,0.9242424242424242,366,400,396
numismataimperat02foyv,bub_gb_Mbtd5sSNEbEC,0.9572649572649573,0.9491525423728814,448,468,472
numismataromanor00venu,bub_gb_eMUajqh7dBcC,0.9528301886792453,0.9119638826185101,404,424,443
nuovadescrizione00barb,nuovadescrizione00unse,0.9458333333333333,0.9458333333333333,227,240,240
nuovadescrizione02chat,bub_gb_6OcnOV7wsxgC,0.9736842105263158,0.9785123966942149,592,608,605
nuovadescrizione02chat,bub_gb_BtT2kD2WeUgC,0.9736842105263158,0.9785123966942149,592,608,605
nuovadescrizione02chat,bub_gb_KO25MOJ3s5kC,0.9786184210526315,0.9802306425041186,595,608,607
nuovaraccoltadau05cava,bub_gb_hc7KknT1xg8C,0.9233716475095786,0.9251439539347409,482,522,521
nuovaraccoltadau07cava,bub_gb_Nmo-lGMwwU4C,0.9327731092436975,0.9327731092436975,444,476,476
nuovodizionario00magoog,bub_gb_QUkaq24VUF4C,0.9362139917695473,0.9479166666666666,455,486,480
nuovodizionario00olivgoog,bub_gb_ByQQQOkmR38C,0.9762931034482759,0.9762931034482759,453,464,464
nuovodizionario01magoog,bub_gb_h9tTRaZWQrIC,0.9716157205240175,0.9632034632034632,445,458,462
nuovodizionario01olivgoog,bub_gb_CnJnNXE9lnMC,0.9197530864197531,0.9530916844349681,447,486,469
nuovodizionario02magoog,bub_gb_2XRyJGhsY9QC,0.9451219512195121,0.9207920792079208,465,492,505
nuovodizionario2v3bass,nuovodizionarioi0203bassuoft,0.9755784061696658,0.9755784061696658,759,778,778
nuovodizionario5v6bass,nuovodizionarioi0506bassuoft,0.9736842105263158,0.9736842105263158,740,760,760
nuovodizionarioi08bass,nuovodizionarioi89bassuoft,0.9742547425474255,0.9742547425474255,719,738,738
objectionsofinfi00finc,cu31924026429492,0.9198113207547169,0.9112149532710281,195,212,214
obras00obragoog,obrasdedonfranc03tarsgoog,0.9096989966555183,0.9173693086003373,544,598,593
obras03villgoog,obrasdedonfranc05tarsgoog,0.9631268436578171,0.9645494830132939,653,678,677
obrasdeantoniora00menguoft,HArteR15T14,0.9493670886075949,0.9493670886075949,450,474,474
obrasdedantonior00meng,HArteR15T14,0.9641350210970464,0.9641350210970464,457,474,474
obrasdedantonior00meng,obrasdeantoniora00menguoft,0.9493670886075949,0.9493670886075949,450,474,474
obrasdedonfranc00tarsgoog,obras02villgoog,0.9627192982456141,0.9522776572668112,439,456,461
obrasdedonfranc07tarsgoog,obras01villgoog,0.9589552238805971,0.969811320754717,514,536,530
obrasdelilustris01pala,bub_gb_-tpcFn7ZKF0C,0.9522058823529411,0.9592592592592593,777,816,810
obrasdelilustris04pala,bub_gb_E9xXLBmHN0sC,0.9817073170731707,0.9847094801223242,644,656,654
obrasdelilustris05pala,bub_gb_edRGEVPFYJsC,0.9814814814814815,0.9769585253456221,636,648,651
obrasdelilustris05pala,bub_gb_yP5U7G6GIcAC,0.970679012345679,0.9797507788161994,629,648,642
obrasdelilustris07pala,bub_gb_XPUUxici7hwC,0.9836601307189542,0.9917627677100495,602,612,607
obrasdelilustris08pala,bub_gb_QTbBXzML6CQC,0.9763406940063092,0.9748031496062992,619,634,635
obrasdelilustris08pala,bub_gb_aAjYvGFOFp0C,0.9763406940063092,0.9825396825396825,619,634,630
obrasdelilustris09pala,bub_gb_S0SvKEdt6g4C,0.971875,0.9688473520249221,622,640,642
obrasdelilustris09pala,bub_gb_mv0wSv21GNUC,0.9640625,0.9716535433070866,617,640,635
obrasdelilustris10pala,bub_gb_VtNXgbu1wugC,0.977859778597786,0.977859778597786,530,542,542
obrasdelilustris10pala,bub_gb_phu3QIeDCTEC,0.977859778597786,0.9833024118738405,530,542,539
obrasdelilustris11pala,bub_gb_5JRY3FkAUsYC,0.9517241379310345,0.9550173010380623,552,580,578
obrasdelilustris11pala,obrasdelilustris11pala_0,0.9586206896551724,0.9569707401032702,556,580,581
obrasdelilustris12pala,bub_gb_LzdXIyUAiDIC,0.937125748502994,0.9357249626307922,626,668,669
obrasdelilustris12pala,bub_gb___-IIVyGdu4C,0.9550898203592815,0.9522388059701492,638,668,670
obrasdelilustris13pala,bub_gb_JV-gv9riNJEC,0.9772079772079773,0.9689265536723164,686,702,708
obrasdelilustris13pala,bub_gb_cBHPXyddfVEC,0.9786324786324786,0.9730878186968839,687,702,706
obrasdelilustris13pala,vidadelseordonj00rosegoog,0.9743589743589743,0.9620253164556962,684,702,711
obrasdelilustris21pala,bub_gb_MCJu20YiiOQC,0.9787878787878788,0.9877675840978594,646,660,654
obrasdelilustris22pala,bub_gb_4WIDwm8CDGkC,0.9821428571428571,0.9836065573770492,660,672,671
obrasdelilustris31pala,bub_gb_Xklx22Su-hwC,0.9782608695652174,0.9800362976406534,540,552,551
obrasdelilustris32pala,bub_gb_VzHj-XKvkEoC,0.9791666666666666,0.9823151125401929,611,624,622
obrasdelilustris32pala,bub_gb_bA8AlEn-mCIC,0.9791666666666666,0.9854838709677419,611,624,620
obrasdodoctorfra01sdem,obrasdodoctorfr02miragoog,0.9205882352941176,0.9046242774566474,313,340,346
obrasdograndelui00camuoft,obrasdograndelui00cam,0.9587458745874587,0.9587458745874587,581,606,606
obraspoeticasde02rebogoog,selvasagradaori00berngoog,0.9410569105691057,0.954639175257732,463,492,485
obrasposthumasd01monagoog,obrasposthumasd00sarmgoog,0.9113924050632911,0.9310344827586207,432,474,464
obrassueltaspubl02iria,obrassueltasded00iriagoog,0.94106463878327,0.94106463878327,495,526,526
obrassueltaspubl02iria,obrassueltasdep00castgoog,0.935361216730038,0.935361216730038,492,526,526
observationsand00piozgoog,observationsrefl01pioz,0.925601750547046,0.9195652173913044,423,457,460
observationsand00piozgoog,observationsrefl01piozuoft,0.925601750547046,0.9276315789473685,423,457,456
observationsdela00acad,bub_gb_RmHHdMlbfrUC,0.9616519174041298,0.9673590504451038,652,678,674
observationsduco00lall,observationsduco00lall_1,0.9814814814814815,0.9464285714285714,53,54,56
observationsduco00lall_0,observationsduco00lall,0.9464285714285714,0.9814814814814815,53,56,54
observationsduco00lall_0,observationsduco00lall_1,0.9464285714285714,0.9464285714285714,53,56,56
observationsduco00lall_5,observationsduco00lall,0.9285714285714286,0.9629629629629629,52,56,54
observationsduco00lall_5,observationsduco00lall_0,0.9107142857142857,0.9107142857142857,51,56,56
observationsduco00lall_5,observationsduco00lall_1,0.9285714285714286,0.9285714285714286,52,56,56
observationsdunv00brja,observationsdun00brgoog,0.9438775510204082,0.925,185,196,200
observationsetdi01tiss,b28524810_0001,0.9251700680272109,0.9006622516556292,272,294,302
observationsetdi01tiss,b28775569_0001,0.9251700680272109,0.912751677852349,272,294,298
observationsetdi01tiss,bub_gb_-rJKQTalmvcC,0.9319727891156463,0.9319727891156463,274,294,294
observationsetdi02tiss,b28775569_0002,0.9154411764705882,0.9021739130434783,249,272,276
observationsetdi02tiss,bub_gb_qkbYO6KL09gC,0.9227941176470589,0.9194139194139194,251,272,273
observationsona02bootgoog,observationsonap00bootiala,0.9484536082474226,0.9078947368421053,276,291,304
observationsona02bootgoog,observationsonap00bootuoft,0.9621993127147767,0.9333333333333333,280,291,300
observationsonap00bootuoft,observationsonap00bootiala,0.93,0.9177631578947368,279,300,304
observationsond01hargoog,observationsond02hargoog,0.9801084990958409,0.9801084990958409,542,553,553
observationsondi04harm,observationsond01hargoog,0.9539007092198581,0.972875226039783,538,564,553
observationsondi04harm,observationsond02hargoog,0.9539007092198581,0.972875226039783,538,564,553
observationsondi1789blan,b21947156,0.9273927392739274,0.972318339100346,562,606,578
observationsonm00whatgoog,onmoderngardenin00what,0.9490909090909091,0.9456521739130435,261,275,276
observationsonn00pottgoog,observationsonna00pott,0.9344262295081968,0.9236111111111112,399,427,432
observationsonn00whytgoog,observationsonna00whyt,0.941712204007286,0.9434306569343066,517,549,548
observationsonn00whytgoog,observationsonna00whytuoft,0.9453551912568307,0.9575645756457565,519,549,542
observationsonn00woodgoog,2543018R.nlm.nih.gov,0.9120521172638436,0.9210526315789473,280,307,304
observationsonn00woodgoog,b21439035,0.9120521172638436,0.9210526315789473,280,307,304
observationsonn00woodgoog,bub_gb_IFkSAAAAYAAJ,0.9153094462540716,0.9123376623376623,281,307,308
observationsonna00whyt,observationsonna00whytuoft,0.9708029197080292,0.981549815498155,532,548,542
observationsonre00priciala,observationsonre00pric,0.9139784946236559,0.9139784946236559,340,372,372
observationsonse00hami,b21947867,0.9669811320754716,0.9557109557109557,410,424,429
observationsonse00hami,obssonse01hami,0.964622641509434,0.9423963133640553,409,424,434
observationsrefl01piozuoft,observationsrefl01pioz,0.9714912280701754,0.9630434782608696,443,456,460
observationsrefl02piozuoft,observationsrefl02pioz,0.9611650485436893,0.9611650485436893,396,412,412
observationssur00maur,ctraitdesmalad0203maur,0.9823529411764705,0.9766081871345029,668,680,684
observationssur00maur,traitdesmaladi002maur,0.9720588235294118,0.9552023121387283,661,680,692
observationssur00maur,traitdesmaladi02maur,0.9661764705882353,0.9494219653179191,657,680,692
observationssur00port,b28523428,0.9727722772277227,0.9632352941176471,393,404,408
observationssur00port,b28754578,0.9727722772277227,0.9679802955665024,393,404,406
observationssur00port,observationssurl1797port,0.9727722772277227,0.9727722772277227,393,404,404
observationssur00rozigoog,journaldephysiq17unkngoog,0.9114391143911439,0.9080882352941176,494,542,544
observationssur01lougoog,b28769764_0002,0.9444444444444444,0.9107142857142857,306,324,336
observationssur01mablgoog,observationssurl1767mabl,0.9427917620137299,0.9196428571428571,412,437,448
observationssurl00dupa,b28779009,0.9416666666666667,0.9416666666666667,113,120,120
observationssurl00laug,bub_gb_BWZJgiv1QvkC,0.9269662921348315,0.9401709401709402,330,356,351
observationssurl00laug,gri_33125005998634,0.9438202247191011,0.9545454545454546,336,356,352
observationssurl00sain,cihm_63856,0.9574468085106383,0.9407665505226481,270,282,287
observationsupon00brya,b28759771,0.9288702928870293,0.9487179487179487,444,478,468
observationsupon00brya_0,observationsupo00bryagoog,0.922077922077922,0.9088,568,616,625
observerbeingac01cumbgoog,b28747033_0001,0.926984126984127,0.9299363057324841,292,315,314
obssonse01hami,b21947867,0.9423963133640553,0.9533799533799534,409,434,429
odysseyhomer01popegoog,bub_gb_KPcLAAAAYAAJ,0.9209621993127147,0.9305555555555556,268,291,288
oeconomyofcovena01wits,oeconomyofcovena01witsrich,0.961864406779661,0.9659574468085106,454,472,470
oeconomyofcovena02witsrich,oeconomyofcovena02wits,0.9804347826086957,0.9804347826086957,451,460,460
oeconomyofcovena03witsrich,oeconomyofcovena03wits,0.9786324786324786,0.9703389830508474,458,468,472
oekonomischtechn02gr,oekonomischtech00schegoog,0.948076923076923,0.9426386233269598,493,520,523
oeuvres01dumauoft,bub_gb_Oj-Ye2Zt8woC,0.9244791666666666,0.9366754617414248,355,384,379
oeuvres01houdgoog,oeuvresddies04lamo,0.900749063670412,0.900749063670412,481,534,534
oeuvres01tour,oeuvresdenrdeto00massgoog,0.922077922077922,0.919093851132686,568,616,618
oeuvres02dumagoog,oeuvres06dumauoft,0.9578651685393258,0.9216216216216216,341,356,370
oeuvres02logoog,oeuvresthom02thomuoft,0.9184149184149184,0.933649289099526,394,429,422
oeuvres02sain,bub_gb_xh9lt9CmnxkC,0.927461139896373,0.9421052631578948,358,386,380
oeuvres03dumagoog,bub_gb_0SQRtFvc6CUC,0.9325,0.9097560975609756,373,400,410
oeuvres03dumagoog,bub_gb_BdYFAAAAQAAJ,0.935,0.9077669902912622,374,400,412
oeuvres03dumagoog,bub_gb_eUdIxswRGzQC,0.95,0.9336609336609336,380,400,407
oeuvres03dumagoog,oeuvres04dumauoft,0.95,0.9313725490196079,380,400,408
oeuvres07dumauoft,bub_gb_LrF7H36ySrIC,0.9451754385964912,0.9599109131403119,431,456,449
oeuvres_posthumes_frederic_II_tome_I_partiesI_II,oeuvres_posthumes_de_frederic_II_tome_I_parties_I_II_201410,0.9730290456431535,0.9730290456431535,469,482,482
oeuvres_posthumes_frederic_II_tome_X_20140709,oeuvres_posthumes_frederich_II_tome_X,0.9738095238095238,0.9738095238095238,409,420,420
oeuvresavecdes03boiluoft,oeuvresdenicola00desmgoog,0.935672514619883,0.927536231884058,320,342,345
oeuvreschoisies03prgoog,bub_gb_BBuG6XpXjMYC,0.9387254901960784,0.916267942583732,383,408,418
oeuvreschoisies07prgoog,bub_gb_7rzBddV69ZMC,0.916058394160584,0.9045045045045045,502,548,555
oeuvreschoisiesd00tres,bub_gb_9VwUAAAAQAAJ,0.9109848484848485,0.921455938697318,481,528,522
oeuvrescomplete00voltgoog,bub_gb_ZEhIGubpE8QC,0.9451754385964912,0.9369565217391305,431,456,460
oeuvrescomplete02voltgoog,bub_gb_HipzylRkyRwC,0.9695885509838998,0.9525483304042179,542,559,569
oeuvrescomplete02voltgoog,oeuvrescompletes47voltuoft,0.9713774597495528,0.9526315789473684,543,559,570
oeuvrescomplete03voltgoog,bub_gb_ZY61COCc_fYC,0.963855421686747,0.9411764705882353,480,498,510
oeuvrescomplete03voltgoog,bub_gb_vS_xpe96aFsC,0.9678714859437751,0.9450980392156862,482,498,510
oeuvrescomplete03voltgoog,oeuvrescompletes53voltuoft,0.9678714859437751,0.9450980392156862,482,498,510
oeuvrescomplete03voltgoog,oeuvrescompltes22voltgoog,0.963855421686747,0.9523809523809523,480,498,504
oeuvrescomplete04voltgoog,bub_gb_M8MIy8uNlFUC,0.945993031358885,0.9493006993006993,543,574,572
oeuvrescomplete05volt,bub_gb_9sEjWQ4OnpAC,0.9514388489208633,0.9514388489208633,529,556,556
oeuvrescomplete05voltgoog,bub_gb_q4j9Yr3rDeEC,0.9440298507462687,0.9233576642335767,506,536,548
oeuvrescomplete05voltgoog,oeuvrescompletes29voltuoft,0.9291044776119403,0.9087591240875912,498,536,548
oeuvrescomplete05voltgoog,uvrescompltesde39decrgoog,0.9347014925373134,0.9159049360146252,501,536,547
oeuvrescomplete06unkngoog,bub_gb_jUfIg0bs1BEC,0.9659090909090909,0.9550561797752809,510,528,534
oeuvrescomplete06unkngoog,oeuvrescompletes55voltuoft,0.9678030303030303,0.9569288389513109,511,528,534
oeuvrescomplete06voltgoog,oeuvrescompletes15voltuoft,0.9639175257731959,0.9540816326530612,374,388,392
oeuvrescomplete08volt,bub_gb_vOmYxYSymlIC,0.9453125,0.9453125,484,512,512
oeuvrescomplete11volt,uvrescompltesde40unkngoog,0.957983193277311,0.9559748427672956,456,476,477
oeuvrescomplete11voltgoog,bub_gb_3rzLgGSYTzYC,0.9801762114537445,0.9549356223175965,445,454,466
oeuvrescomplete11voltgoog,bub_gb_FJvR8Pg6_98C,0.973568281938326,0.9525862068965517,442,454,464
oeuvrescomplete11voltgoog,oeuvrescompltes130voltgoog,0.9757709251101322,0.9568034557235421,443,454,463
oeuvrescomplete12voltgoog,uvrescompltesde33decrgoog,0.9525423728813559,0.9574105621805792,562,590,587
oeuvrescomplete14volt,bub_gb_zZeebEkagBYC,0.9247967479674797,0.9247967479674797,455,492,492
oeuvrescomplete14volt,uvrescompltesde41decrgoog,0.9085365853658537,0.9030303030303031,447,492,495
oeuvrescomplete14voltgoog,bub_gb_4WMDHJg3PQQC,0.9741784037558685,0.9431818181818182,415,426,440
oeuvrescomplete15volt,bub_gb_szjNKGoa5GoC,0.959051724137931,0.959051724137931,445,464,464
oeuvrescomplete15voltgoog,bub_gb_KPVfISSq4WMC,0.9712643678160919,0.9602272727272727,507,522,528
oeuvrescomplete15voltgoog,oeuvrescompletes41voltuoft,0.9444444444444444,0.9337121212121212,493,522,528
oeuvrescomplete16voltgoog,bub_gb_D2s55witPOIC,0.9786476868327402,0.9683098591549296,550,562,568
oeuvrescomplete16voltgoog,oeuvrescompletes36voltuoft,0.9768683274021353,0.9699646643109541,549,562,566
oeuvrescomplete17volt,bub_gb_oPxfJ7RpdQEC,0.9682203389830508,0.9682203389830508,457,472,472
oeuvrescomplete17voltgoog,histoiredecharl06voltgoog,0.9470899470899471,0.93717277486911,358,378,382
oeuvrescomplete18voltgoog,bub_gb_HIpRhWd0aJwC,0.9642857142857143,0.9513422818791947,567,588,596
oeuvrescomplete18voltgoog,bub_gb_JfQuus7A8rIC,0.9574829931972789,0.9446308724832215,563,588,596
oeuvrescomplete18voltgoog,oeuvrescompletes61voltuoft,0.9540816326530612,0.9412751677852349,561,588,596
oeuvrescomplete23volt,bub_gb_dDzBlg9wDi0C,0.9626168224299065,0.9626168224299065,412,428,428
oeuvrescomplete23voltgoog,histoireduparle01voltgoog,0.9545454545454546,0.9545454545454546,525,550,550
oeuvrescomplete24voltgoog,uvrescompltesde36decrgoog,0.9809027777777778,0.9658119658119658,565,576,585
oeuvrescomplete25volt,bub_gb_rEXpP3MHossC,0.9456521739130435,0.9456521739130435,522,552,552
oeuvrescomplete26volt,uvrescompltesde19unkngoog,0.9623893805309734,0.9645232815964523,435,452,451
oeuvrescomplete26voltgoog,bub_gb_7Mu5-5cZ3QQC,0.9180327868852459,0.9032258064516129,448,488,496
oeuvrescomplete28volt,bub_gb_Y6kh8GugRUMC,0.9636363636363636,0.9658314350797267,424,440,439
oeuvrescomplete28voltgoog,bub_gb_ajX0Lqe811oC,0.9628975265017667,0.9494773519163763,545,566,574
oeuvrescomplete28voltgoog,oeuvrescompletes58voltuoft,0.9575971731448764,0.9442508710801394,542,566,574
oeuvrescomplete29voltgoog,bub_gb_cerFqdlXVw8C,0.9665492957746479,0.9564459930313589,549,568,574
oeuvrescomplete32volt,bub_gb_QVUHSj6Qe_kC,0.9558823529411765,0.9558823529411765,325,340,340
oeuvrescomplete32volt,uvrescompletesd00decrgoog,0.9470588235294117,0.92,322,340,350
oeuvrescomplete32volt,uvrescompletesd00unkngoog,0.9441176470588235,0.9385964912280702,321,340,342
oeuvrescomplete32voltgoog,bub_gb_kzxGqLI-lDYC,0.9693877551020408,0.9628378378378378,570,588,592
oeuvrescomplete32voltgoog,oeuvrescompletes40voltuoft,0.9744897959183674,0.9711864406779661,573,588,590
oeuvrescomplete32voltgoog,uvrescompltesde40decrgoog,0.9693877551020408,0.967741935483871,570,588,589
oeuvrescomplete33volt,bub_gb_4FKZ4ybjoScC,0.9570707070707071,0.9570707070707071,379,396,396
oeuvrescomplete33volt,uvrescompletesd05unkngoog,0.9545454545454546,0.9473684210526315,378,396,399
oeuvrescomplete33voltgoog,bub_gb_NUY0AAAAMAAJ,0.9766536964980544,0.9653846153846154,502,514,520
oeuvrescomplete33voltgoog,bub_gb_Yt8YiZZNcdkC,0.9785992217898832,0.9599236641221374,503,514,524
oeuvrescomplete33voltgoog,oeuvrescompletes43voltuoft,0.980544747081712,0.972972972972973,504,514,518
oeuvrescomplete34volt,bub_gb_Dm5ig5L5uwIC,0.911504424778761,0.9135254988913526,412,452,451
oeuvrescomplete34voltgoog,oeuvrescompletes10voltuoft,0.9604651162790697,0.9057017543859649,413,430,456
oeuvrescomplete35volt,uvrescompletesd03conggoog,0.9157894736842105,0.9157894736842105,348,380,380
oeuvrescomplete36voltgoog,bub_gb_7ME9QXGOkPMC,0.9651162790697675,0.9453302961275627,415,430,439
oeuvrescomplete36voltgoog,bub_gb_GOBZuQo8zEQC,0.9674418604651163,0.9497716894977168,416,430,438
oeuvrescomplete36voltgoog,oeuvrescompletes13voltuoft,0.9720930232558139,0.95,418,430,440
oeuvrescomplete36voltgoog,oeuvrescompltes137voltgoog,0.9627906976744186,0.9452054794520548,414,430,438
oeuvrescomplete37voltgoog,bub_gb_FGkg5ului7AC,0.9459459459459459,0.9292035398230089,420,444,452
oeuvrescomplete39voltgoog,oeuvrescompletes08voltuoft,0.9458874458874459,0.9142259414225942,437,462,478
oeuvrescomplete40voltgoog,bub_gb_580IWOvtrtsC,0.9741379310344828,0.9527824620573356,565,580,593
oeuvrescomplete41voltgoog,bub_gb_Afp4G1o3bTMC,0.9642857142857143,0.9473684210526315,432,448,456
oeuvrescomplete41voltgoog,bub_gb_jA5bYDmF6zMC,0.9620535714285714,0.9451754385964912,431,448,456
oeuvrescomplete41voltgoog,histoiredelempi09voltgoog,0.9553571428571429,0.9264069264069265,428,448,462
